imagen,circularidad,compacidad,aspect_ratio,media_intensidad,std_intensidad,entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,clase
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_12_Pro.jpg,0.8581009023374966,14.644397388262758,0.9999999914529916,156.54118545385128,55.03695208776443,6.998827934265137,0.1592532055375057,3.954538937376907e-06,5.416780501242744e-07,4.766951367030382e-10,-4.038577406877263e-18,-8.062254073285676e-14,6.508938815767757e-18,0.3118259012699127,0.5547389388084412,0.07893481105566025,0.0002863414993043989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011453659972175956,0.053068626672029495,0.0,0.0,0.003340651048347354,0.020902929827570915,0.03474276885390282,0.03483821824193001,0.04629187658429146,0.13639400899410248,0.10642359405755997,0.06318602710962296,0.051159683614969254,0.037033502012491226,0.03436098247766495,0.03951513022184372,0.05555025115609169,0.3362603783607483,0.0,0.0,0.0,0.0,0.0,0.0027679679915308952,0.011167318560183048,0.018612198531627655,0.026343418285250664,0.02892049215734005,0.019184881821274757,0.011167318560183048,0.007635773625224829,0.012980815023183823,0.029111387208104134,0.8321084380149841,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_17_Pro.jpg,0.848246224859617,14.81453173002164,0.9499999920833334,158.9117449985642,58.17153022876063,6.942466735839844,0.15938731965827616,2.400985675592168e-05,5.2082744907684005e-06,5.274199212729545e-09,8.709900230546259e-16,2.3918156296541133e-11,7.415995450517153e-17,0.3123384714126587,0.5184263586997986,0.09763568639755249,9.572126145940274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572126145940274e-05,0.000287163769826293,0.0012443764135241508,0.0698765218257904,0.0,0.00038288504583761096,0.00421173544600606,0.023260265588760376,0.031205130741000175,0.042213074862957,0.05714559182524681,0.23844166100025177,0.10108164697885513,0.04680769518017769,0.02373887225985527,0.020580070093274117,0.02038862742483616,0.029386427253484726,0.0403943732380867,0.32076194882392883,0.0,0.0,0.0,0.0,0.0,0.001627261401154101,0.011295109055936337,0.016464056447148323,0.027472002431750298,0.029673591256141663,0.016559777781367302,0.008136306889355183,0.011103666387498379,0.011677993461489677,0.033981047570705414,0.8320091962814331,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_22_Pro.jpg,0.8602478311930041,14.607849223654762,0.9256198270609932,164.2340179346254,61.174326634413504,7.077783107757568,0.159800867304508,8.327223184083468e-05,1.7338479124291097e-05,6.921591151192062e-08,7.450709419949792e-14,5.907314856742143e-10,1.4077512390685971e-14,0.31578439474105835,0.39851507544517517,0.2224472016096115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019284542941022664,0.0023141452111303806,0.06074631214141846,0.0,9.642271470511332e-05,0.00511040398851037,0.026516247540712357,0.037604860961437225,0.04223315045237541,0.08571979403495789,0.264873206615448,0.07009931653738022,0.02883039228618145,0.01918812096118927,0.020152347162365913,0.01803104765713215,0.024105679243803024,0.046186480671167374,0.31125253438949585,0.0,0.0,0.0,0.0,0.0,0.0010606498690322042,0.010027962736785412,0.017452511936426163,0.02584128826856613,0.025552019476890564,0.014077716507017612,0.0076173944398760796,0.008292353712022305,0.012824221514165401,0.03249445557594299,0.8447594046592712,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_27_Pro.jpg,0.7993920559776337,15.719909297429691,0.9105690982880561,170.88499568013825,64.98098630113735,6.908067226409912,0.161485733716575,0.0002388883375507282,7.67177174915805e-05,1.214193065436006e-06,1.171866222765985e-11,1.8159121111420632e-08,-2.9991445244003077e-14,0.3074781596660614,0.26495152711868286,0.36862820386886597,0.0007679754053242505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034558894112706184,0.054718248546123505,0.0,0.0005759815685451031,0.016319477930665016,0.03734280541539192,0.04972640797495842,0.0791974663734436,0.12489200383424759,0.18844197690486908,0.04809446260333061,0.02390323579311371,0.020063357427716255,0.017279447987675667,0.018047422170639038,0.02390323579311371,0.04367860406637192,0.3085341155529022,0.0,0.0,0.0,0.0,0.0,0.0008639723528176546,0.00729576637968421,0.013631563633680344,0.02486320398747921,0.024767206981778145,0.012191609479486942,0.006623788271099329,0.008447729982435703,0.012959585525095463,0.03427090495824814,0.8540846705436707,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_33_Pro.jpg,0.7595554456892898,16.544375640166184,0.8629032188475547,174.6001978239367,67.14605189307362,6.802948474884033,0.1645098532008223,0.0006990209665859784,0.00019261245206899397,5.913904048901118e-06,1.9274196722281263e-10,1.3715738765496038e-07,5.185961542918475e-11,0.29337289929389954,0.2394658774137497,0.39643916487693787,0.0012858555419370532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007121661677956581,0.06231454014778137,0.0,0.01592482626438141,0.0681503489613533,0.05756676569581032,0.04747774451971054,0.08644905686378479,0.10336300730705261,0.12710188329219818,0.043323442339897156,0.022650841623544693,0.01661721058189869,0.0167161226272583,0.021661721169948578,0.024035608395934105,0.044609297066926956,0.30435213446617126,0.0,0.0,0.0,0.0,0.0,0.0008902077097445726,0.007715133484452963,0.014243323355913162,0.015529179014265537,0.01849653758108616,0.009990109130740166,0.006033630110323429,0.008407517336308956,0.01374876406043768,0.03531157225370407,0.8696340322494507,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_38_Pro.jpg,0.5687462266677782,22.0948641479013,0.8593749932861329,166.3535274356103,66.02013751111164,6.845320224761963,0.193218207492269,0.006065510694079408,0.0014479275241226076,0.00010252717034541275,-1.0866663890533635e-08,-1.2942544675736854e-06,3.797914546716925e-08,0.34759238362312317,0.25173571705818176,0.31713324785232544,0.002911534160375595,0.00011198208085261285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004479283234104514,0.010526316240429878,0.06954087316989899,0.0,0.018477043136954308,0.048600222915410995,0.07290033251047134,0.08040313422679901,0.06797312200069427,0.08521836251020432,0.07928331196308136,0.03986562043428421,0.023404255509376526,0.020380739122629166,0.019708845764398575,0.021276595070958138,0.02653975412249565,0.04748040437698364,0.3484882414340973,0.0,0.0,0.0,0.0,0.0,0.0016797313001006842,0.004367301240563393,0.013661813922226429,0.022284435108304024,0.021276595070958138,0.009854422882199287,0.007614781614392996,0.010414334014058113,0.018029116094112396,0.03706606850028038,0.8537514209747314,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_43_Pro.jpg,0.5575682375273768,22.537816480721673,0.9296874927368165,164.97149195784803,65.05121125539499,6.8018903732299805,0.19779695358316152,0.007755960848276883,0.001764354730729757,0.0001476917807191973,1.983564913379686e-08,3.2424345907980626e-06,7.273622015142405e-08,0.37648364901542664,0.2531336545944214,0.29029396176338196,0.0037714920472353697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012090959586203098,0.06422629207372665,0.0,0.017859123647212982,0.04792013391852379,0.06943982094526291,0.06466999650001526,0.07066000998020172,0.0880754292011261,0.08707709610462189,0.04392679035663605,0.025180255994200706,0.02262895181775093,0.021186910569667816,0.0197448693215847,0.025180255994200706,0.051469773054122925,0.3449805974960327,0.0,0.0,0.0,0.0,0.0,0.0,0.005879090633243322,0.008874098770320415,0.01774819754064083,0.02052135393023491,0.013311147689819336,0.008874098770320415,0.012423737905919552,0.017193567007780075,0.03826954960823059,0.8569051623344421,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_48_Pro.jpg,0.5668827602474221,22.167494752257152,0.9090909022038568,163.78495311167944,66.57092445887936,6.729365825653076,0.19700439792616523,0.008405510121244315,0.0015323031428535541,0.00014712048301645242,4.9037265986285276e-08,8.745138524291932e-06,4.974656437285126e-08,0.3705242872238159,0.23753197491168976,0.3064791262149811,0.002877237740904093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007459505461156368,0.07512787729501724,0.0,0.02962489426136017,0.03687126934528351,0.05488064885139465,0.06511082500219345,0.05935635045170784,0.08439897745847702,0.0988917276263237,0.04795396327972412,0.026321398094296455,0.02291133813560009,0.018648764118552208,0.023657288402318954,0.02813299186527729,0.04987212270498276,0.3533674478530884,0.0,0.0,0.0,0.0,0.0,0.0003196930920239538,0.004688831977546215,0.009484228678047657,0.016304347664117813,0.020993180572986603,0.011295822449028492,0.008418585173785686,0.012574595399200916,0.015558397397398949,0.0415601022541523,0.8588021993637085,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_53_Pro.jpg,0.5358303815316569,23.4521427788382,0.9236641150865335,160.17200602021072,67.49342147670777,6.698592185974121,0.20007731388318778,0.009127818528403726,0.0016792107039248047,0.00017282288434240719,6.398907773396917e-08,1.060729654583155e-05,6.762543243873442e-08,0.40937432646751404,0.2189851701259613,0.29036766290664673,0.0015050526708364487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010105353780090809,0.0696624368429184,0.0,0.02408084273338318,0.040421415120363235,0.0499892495572567,0.07127499580383301,0.05977209284901619,0.08611051738262177,0.08224038034677505,0.04203397035598755,0.027305955067276955,0.02515587955713272,0.02107073739171028,0.02182326465845108,0.02773597091436386,0.048376694321632385,0.3726080358028412,0.0,0.0,0.0,0.0,0.0,0.0005375188193283975,0.004730165470391512,0.010857880115509033,0.014620511792600155,0.015588045120239258,0.01537303812801838,0.008815308101475239,0.013007955625653267,0.01644807495176792,0.04332401603460312,0.8566974997520447,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_20_58_Pro.jpg,0.5452182397207317,23.048331287351854,0.8999999930769231,167.8720752017983,66.2367004320654,6.807003021240234,0.18421188490761553,0.004952250010436126,0.0009805348072016275,7.655766475383514e-05,1.6603766317567686e-08,3.895094666907416e-06,1.2817605302311438e-08,0.3560846149921417,0.2383774369955063,0.32951873540878296,0.0016348216449841857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010728517547249794,0.06365586817264557,0.0,0.03024420142173767,0.05987534299492836,0.04812506213784218,0.05997752025723457,0.06529068946838379,0.09706753492355347,0.10411770641803741,0.044753242284059525,0.02472667768597603,0.02176356315612793,0.018596095964312553,0.02094615250825882,0.02697455883026123,0.04761418327689171,0.3299274444580078,0.0,0.0,0.0,0.0,0.0,0.0002043527056230232,0.005210994277149439,0.011137222871184349,0.018596095964312553,0.019924389198422432,0.011341575533151627,0.010728517547249794,0.01185245718806982,0.014406866393983364,0.039848778396844864,0.8567487597465515,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_04_Pro.jpg,0.3020949463855307,41.59742082049153,0.8906249930419923,150.5765618619845,63.6671790551941,6.864099502563477,0.23948755764763582,0.015956757281133587,0.002479330043182361,0.00011961952503623951,-5.77949579553568e-08,-5.754123347197423e-06,3.0056657613991236e-08,0.44494351744651794,0.2595617175102234,0.19273172318935394,0.007349938619881868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009527698159217834,0.08588539808988571,0.0,0.024091465398669243,0.04968013986945152,0.05485232174396515,0.053899552673101425,0.048591263592243195,0.04954403266310692,0.06560500711202621,0.04668572172522545,0.026133116334676743,0.024635905399918556,0.022594256326556206,0.026677556335926056,0.02967197448015213,0.05743841081857681,0.4198992848396301,0.0,0.0,0.0,0.0,0.0,0.0013610997702926397,0.006805498618632555,0.011841568164527416,0.01701374724507332,0.01987205632030964,0.018510956317186356,0.011024908162653446,0.01238600816577673,0.01864706724882126,0.049407921731472015,0.8331291675567627,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_09_Pro.jpg,0.5073797695488976,24.767188932207,0.851562493347168,162.03828197945845,67.14390756779284,6.826336860656738,0.19997517736254955,0.007682869813556866,0.0016955161765984466,0.0001269349724527711,-3.0219133037007234e-08,-4.138426982404707e-06,5.054244078833497e-08,0.3901727497577667,0.230158731341362,0.2888655364513397,0.0044351075775921345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007703081239014864,0.07866480201482773,0.0,0.02252567745745182,0.0595238097012043,0.08345004916191101,0.06010737642645836,0.06629318743944168,0.06816060096025467,0.07212885469198227,0.043300654739141464,0.026260504499077797,0.020308123901486397,0.018674137070775032,0.024859944358468056,0.02649393118917942,0.04983660206198692,0.3580765724182129,0.0,0.0,0.0,0.0,0.0,0.0005835667834617198,0.006069094408303499,0.015756303444504738,0.019491130486130714,0.02042483724653721,0.015406162478029728,0.009687208570539951,0.009803921915590763,0.016223156824707985,0.039332401007413864,0.8472222089767456,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_14_Pro.jpg,0.29712099485409316,42.293782096199315,0.8943089358186266,154.1,64.4077795361502,6.913410663604736,0.2198836123138223,0.00872717645564449,0.00196889855936485,0.00012532239755897075,-6.220456235115262e-08,-9.277082479402864e-06,-2.43495061767981e-09,0.42294198274612427,0.2653171420097351,0.21228070557117462,0.00782726053148508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013495276682078838,0.07813765108585358,0.0,0.025236167013645172,0.05816464126110077,0.06882590800523758,0.0593792162835598,0.048448044806718826,0.04885290190577507,0.06815114617347717,0.04399460181593895,0.02631578966975212,0.024561403319239616,0.024831309914588928,0.025775978341698647,0.02995951473712921,0.054251011461019516,0.3932523727416992,0.0,0.0,0.0,0.0,0.0,0.0008097165846265852,0.0060728746466338634,0.01565452106297016,0.024426450952887535,0.025236167013645172,0.01363022904843092,0.009176787920296192,0.011066126637160778,0.018623482435941696,0.048448044806718826,0.8268555998802185,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_19_Pro.jpg,0.5049042130925938,24.88862300397463,0.8211382047061935,163.87068557919622,67.55508787031452,6.827253818511963,0.19002000881209963,0.004398990455263202,0.0011710844628871008,8.73113561349785e-05,-2.716794566400539e-08,-5.0228114574292085e-06,6.4323052891423965e-09,0.3879432678222656,0.21619385480880737,0.30744680762290955,0.006501181982457638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005673758685588837,0.076241135597229,0.0,0.024231677874922752,0.05319149047136307,0.0869976356625557,0.06985815614461899,0.07505910098552704,0.06914893537759781,0.06867612153291702,0.042553190141916275,0.02777777798473835,0.01985815539956093,0.01938534341752529,0.01938534341752529,0.03026004694402218,0.051891252398490906,0.34172576665878296,0.0,0.0,0.0,0.0,0.00011820330837508664,0.0018912529340013862,0.006028368603438139,0.01406619418412447,0.025177305564284325,0.021276595070958138,0.011938534677028656,0.006264775525778532,0.01040189154446125,0.016430260613560677,0.0452718660235405,0.8411347270011902,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_24_Pro.jpg,0.4627183466377328,27.157709876996265,0.8677685878696811,161.43944213359433,67.15368939234602,6.840626239776611,0.19237640615691365,0.0045097174125678695,0.0011197966669030414,9.791033928979498e-05,-2.7324878078205893e-08,-6.565877234006333e-06,-1.7447193834491227e-08,0.39894789457321167,0.21776364743709564,0.2865182161331177,0.005138243082910776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005382921546697617,0.08624908328056335,0.0,0.03327624127268791,0.0645950585603714,0.06581845134496689,0.06630780547857285,0.07254710048437119,0.06373868137598038,0.06496207416057587,0.043919745832681656,0.026547590270638466,0.022999756038188934,0.022999756038188934,0.01969659887254238,0.028872033581137657,0.05554196238517761,0.34817713499069214,0.0,0.0,0.0,0.0,0.00012233913003001362,0.0011010521557182074,0.005994617007672787,0.013824321329593658,0.023122094571590424,0.025201858952641487,0.016882799565792084,0.007340347394347191,0.010398825630545616,0.015904085710644722,0.04991436377167702,0.830193281173706,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_30_Pro.jpg,0.5127136684942768,24.509529168254353,0.9090909015777612,170.81151944981733,67.3118086491095,6.8276143074035645,0.1743524512116158,0.0013177593099690877,0.00035944101587675987,2.7098559357503828e-05,-2.576980027110104e-09,-8.708507957137579e-07,7.154102900292661e-10,0.33827638626098633,0.2093273103237152,0.3705136477947235,0.002149151172488928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004083387088030577,0.07565011829137802,0.0,0.0289060827344656,0.0516870841383934,0.06866537779569626,0.07317859679460526,0.09090909361839294,0.10251450538635254,0.08102299273014069,0.04459488391876221,0.022781001403927803,0.01998710446059704,0.017515581101179123,0.01912744529545307,0.024070492014288902,0.04824844002723694,0.3067913055419922,0.0,0.0,0.0,0.0,0.0,0.0006447453051805496,0.00870406161993742,0.014506769366562366,0.020954223349690437,0.024070492014288902,0.014076939783990383,0.008596604689955711,0.007092198356986046,0.016333548352122307,0.04040404036641121,0.8446163535118103,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_35_Pro.jpg,0.40524337182816556,31.009441452328204,0.8869565140264651,158.71574208923607,66.21587720117581,6.956967353820801,0.19396361927440509,0.0024981363011187196,0.0006698365446732843,0.0001946757715723798,3.321866385414157e-08,-3.874883437509927e-06,-6.195595998178481e-08,0.4259234666824341,0.21832384169101715,0.2622798979282379,0.003442340763285756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312987819314003,0.07771746069192886,0.0,0.024625975638628006,0.062226928770542145,0.07083278149366379,0.07440751791000366,0.05759301036596298,0.05931418016552925,0.07851184904575348,0.044088441878557205,0.02952469140291214,0.02184562385082245,0.022904805839061737,0.020389249548316002,0.03693896532058716,0.057195816189050674,0.339600145816803,0.0,0.0,0.0,0.0,0.0,0.0013239772524684668,0.00873824954032898,0.01774129457771778,0.02316960133612156,0.032967034727334976,0.015490533784031868,0.011915795505046844,0.015093340538442135,0.01880047656595707,0.04461803287267685,0.8101416826248169,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_40_Pro.jpg,0.5981137052019045,21.010002786315606,0.8739495724878187,167.46467783076412,68.60301309546664,6.777656555175781,0.17824876468500037,0.002141209752087279,0.0006364776347650744,4.568752265345155e-05,-7.782965467776148e-09,-2.0798516724588532e-06,3.5166955026208757e-10,0.3703005313873291,0.20261727273464203,0.35322168469429016,0.0018853277433663607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434179678559303,0.06654097884893417,0.0,0.021847620606422424,0.06498835235834122,0.07774204015731812,0.08572696149349213,0.07008983194828033,0.10058777779340744,0.07241876423358917,0.038261063396930695,0.023400243371725082,0.020294997841119766,0.0181878674775362,0.02051680162549019,0.026949096471071243,0.04790950566530228,0.31107908487319946,0.0,0.0,0.0,0.0,0.0,0.0006654097815044224,0.011090163141489029,0.014749917201697826,0.023622047156095505,0.024398358538746834,0.013529999181628227,0.00898303184658289,0.009204835630953312,0.01707885041832924,0.04624598100781441,0.8304314017295837,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_45_Pro.jpg,0.6241342752562647,20.134081897182565,0.9396551643133175,167.0913739439751,70.35040678201564,6.760555744171143,0.17364940495162434,0.0013319258973625103,0.000416317213047058,2.9458172700139737e-05,-3.0369960511951082e-09,-1.0370055232099564e-06,-1.1912635843242708e-09,0.3805024325847626,0.17507781088352203,0.36204978823661804,0.0013339262222871184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050022234208881855,0.07603379338979721,0.0,0.02345486916601658,0.052690085023641586,0.10248999297618866,0.07870164513587952,0.07703423500061035,0.0932636708021164,0.06680747121572495,0.040017787367105484,0.02323254756629467,0.020898176357150078,0.02145398035645485,0.021342819556593895,0.034015119075775146,0.05002223327755928,0.29457536339759827,0.0,0.0,0.0,0.0,0.0,0.0007781236199662089,0.012561138719320297,0.019897732883691788,0.025678079575300217,0.024566473439335823,0.016118275001645088,0.010893730446696281,0.010226767510175705,0.015228990465402603,0.04335260018706322,0.820698082447052,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_50_Pro.jpg,0.8529984639094096,14.73199676754621,0.9579831852270321,174.584724378882,68.84970891770651,6.644618511199951,0.1595142555721833,4.556331616505567e-05,7.7078589444003e-06,1.1361637249708909e-08,1.537215135633102e-15,1.0395707527101857e-11,2.990251474304451e-15,0.33598601818084717,0.1642080694437027,0.4316770136356354,0.00019409938249737024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005240683443844318,0.06269410252571106,0.0,0.004561335314065218,0.054541926831007004,0.09559394419193268,0.07278726994991302,0.07026397436857224,0.1693517118692398,0.08773291856050491,0.03619953244924545,0.024165373295545578,0.01795419305562973,0.018827639520168304,0.019021738320589066,0.025524068623781204,0.04066381976008415,0.2628105580806732,0.0,0.0,0.0,0.0,0.0,0.001455745310522616,0.012616459280252457,0.014266304671764374,0.026009317487478256,0.022903727367520332,0.014460403472185135,0.007569875568151474,0.009219720959663391,0.016401397064328194,0.03144409880042076,0.8436529636383057,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_21_55_Pro.jpg,0.8545579896467349,14.705111607745929,0.9913793017984543,176.59815242494227,69.42488636267973,6.7274885177612305,0.15931713929625024,1.06687339668036e-05,3.350608828177017e-06,1.5890309090576758e-09,-1.154651308525713e-16,-3.4298665430429686e-12,-1.0562383575344937e-17,0.31351038813591003,0.17831024527549744,0.4409160912036896,0.0009622786892578006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005003849044442177,0.06129715219140053,0.0,0.002694380236789584,0.024345651268959045,0.11412625014781952,0.06832178682088852,0.07659738510847092,0.17378753423690796,0.1135488823056221,0.036277905106544495,0.021362585946917534,0.017224788665771484,0.01837952248752117,0.01895689032971859,0.025404157117009163,0.03666281700134277,0.2523094713687897,0.0,0.0,0.0,0.0,9.622786456020549e-05,0.00144341797567904,0.00923787523061037,0.01895689032971859,0.03377598151564598,0.028772132471203804,0.0151077751070261,0.007217090111225843,0.010488837957382202,0.016647420823574066,0.03733641281723976,0.820919930934906,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_01_Pro.jpg,0.8731947483072945,14.391257663223628,1.0173912955009452,164.13514795144158,58.062759082213034,7.04313325881958,0.15922273155396693,8.165973313682477e-08,9.83881847428177e-07,7.506066040838715e-12,-1.9992011328918625e-20,1.9535317367463524e-15,-4.0500120181655475e-21,0.2877465784549713,0.526745080947876,0.12177541851997375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009484066977165639,0.06278452277183533,0.0,0.00047420334885828197,0.0018019727431237698,0.020295903086662292,0.03461684286594391,0.03822078928351402,0.05405918136239052,0.2778831422328949,0.11722306162118912,0.03357359766960144,0.022761760279536247,0.02323596365749836,0.017640363425016403,0.028072837740182877,0.041350532323122025,0.288789838552475,0.0,0.0,0.0,0.0,0.0,0.0014226100174710155,0.011286039836704731,0.019537176936864853,0.029210925102233887,0.028831563889980316,0.019632019102573395,0.008725341409444809,0.010053110308945179,0.01451062224805355,0.024848254397511482,0.8319423198699951,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_06_Pro.jpg,0.8842463364004084,14.211391210549527,0.9913793017984543,169.49350163627864,62.40587361799844,7.125241279602051,0.15923633436625473,3.4303252169199e-06,5.13794544102576e-07,4.277310626577447e-10,-6.1776850063515824e-18,-7.849977674640322e-13,1.4294144238741992e-18,0.29827022552490234,0.4358111321926117,0.20944365859031677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009350163745693862,0.055539973080158234,0.0,9.35016360017471e-05,0.0025245442520827055,0.015521272085607052,0.02833099663257599,0.04057971015572548,0.09967274218797684,0.3554932177066803,0.07330528646707535,0.025993455201387405,0.018606824800372124,0.018513323739171028,0.01888732984662056,0.021972885355353355,0.04151472821831703,0.2389901876449585,0.0,0.0,0.0,0.0,9.35016360017471e-05,0.0008415147312916815,0.010472183115780354,0.02150537632405758,0.046283308416604996,0.03188405930995941,0.016736792400479317,0.010191678069531918,0.012622720561921597,0.012622720561921597,0.035437121987342834,0.8013090491294861,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_11_Pro.jpg,0.887584598922972,14.157941258030064,1.0086206809601665,165.3052729818012,58.23400463280973,6.966457366943359,0.159217087523549,2.8955181016694766e-06,2.7922832968953545e-07,8.344949918851866e-11,-3.6875309519586277e-19,-7.377012744742778e-14,-1.6213677072945136e-19,0.2945403754711151,0.5440970659255981,0.10200653225183487,0.0001866542297648266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008399439975619316,0.058329444378614426,0.0,0.0,0.0009332711342722178,0.013719085603952408,0.022865142673254013,0.03471768647432327,0.06402239948511124,0.35566961765289307,0.10349977016448975,0.03089127317070961,0.022025197744369507,0.02015865594148636,0.02221185341477394,0.02510499209165573,0.0383574441075325,0.24582360684871674,0.0,0.0,0.0,0.0,0.0,0.0013999067014083266,0.011945870704948902,0.020998600870370865,0.03191787376999855,0.031357910484075546,0.01969202049076557,0.009612692520022392,0.008212786167860031,0.012972468510270119,0.03238450735807419,0.8195053935050964,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_16_Pro.jpg,0.8485032473048577,14.810044219659739,1.05217390389414,171.18850806451613,61.8605153066623,7.156859397888184,0.15934917895779221,1.0506968101951393e-05,2.84713108961273e-06,1.8150485811759335e-09,-1.2540429540121943e-16,-3.4745389213579153e-12,-3.603024804334521e-17,0.29059749841690063,0.43484237790107727,0.20252932608127594,0.0001832844573073089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034824046306312084,0.06836510449647903,0.0,0.0,0.0009164222865365446,0.015854105353355408,0.026576247066259384,0.03427419438958168,0.142870232462883,0.347690612077713,0.07652126252651215,0.023826979100704193,0.02107771299779415,0.01713709719479084,0.020802786573767662,0.02346041053533554,0.038581378757953644,0.21041055023670197,0.0,0.0,0.0,0.0,0.0,0.0001832844573073089,0.010813782922923565,0.024101905524730682,0.04499633610248566,0.03152492642402649,0.01649560034275055,0.010172287002205849,0.011271994560956955,0.014021260663866997,0.036748532205820084,0.7996701002120972,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_21_Pro.jpg,0.8833754539107431,14.225401619964442,0.9999999914529916,157.01291512915128,53.84230098755869,6.997916221618652,0.1592323157367913,5.149957238896937e-06,1.0568876925842567e-06,1.9319174318238675e-10,-2.467236048667648e-19,3.683167715806618e-13,2.7495129523940225e-18,0.31808117032051086,0.5702029466629028,0.05516605079174042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291512860916555,0.05525830388069153,0.0,0.0,0.0006457564304582775,0.012453874573111534,0.025830257683992386,0.03210332244634628,0.03948339447379112,0.15525829792022705,0.1234317347407341,0.11817343533039093,0.06217712163925171,0.045571956783533096,0.032195571810007095,0.028966790065169334,0.051383763551712036,0.27232471108436584,0.0,0.0,0.0,0.0,0.0,0.0009225092362612486,0.011715867556631565,0.02011070027947426,0.035332102328538895,0.03201106935739517,0.01798892952501774,0.009409594349563122,0.01033210288733244,0.013191881589591503,0.04197416827082634,0.807011067867279,Circulo
